長眠,['動詞'],
蹉跎,['動詞'],
昭然若揭,['語句'],
清甜,['形容詞'],
陳詞,['動詞'],
出籠,['動詞'],
巡禮,['名詞'],
抄襲,['動詞'],
蠶食,['動詞'],
卜卦,['名詞'],
胚芽,['名詞'],
捕捉,['動詞'],
劑,['量詞'],
落後,['動詞'],
嚤囉差 / 摩囉差,['名詞'],
漫遊,['動詞'],
番,['名詞'],
番,['語素'],
番,['量詞'],
車,['名詞'],
才,['副詞'],
不遑多讓,['語句'],
不實,['形容詞'],
使節,['名詞'],
窈窕,['形容詞'],
拷,['語素'],
悸,['語素'],
乾坤,['名詞'],
匡,['語素'],
光復,['動詞'],
名人,['名詞'],
外殼,['名詞'],
帽子,['名詞'],
念念不忘,['動詞'],
揚長而去,['語句'],
此起彼伏 / 此起彼落,['語句'],
汗青,['名詞'],
渡過,['動詞'],
烽煙,['名詞'],
燈火,['名詞'],
王侯,['名詞'],
知恥,['動詞'],
嘭 / 砰,['擬聲詞'],
紅妝,['名詞'],
群雄,['名詞'],羣雄
衣食,['名詞'],
賠了夫人又折兵,['語句'],
鋭不可當,['形容詞'],銳不可當
嗜,['動詞'],
叮噹,['名詞'],
悉,['語素'],
隕落,['動詞'],
緝,['語素'],
諳,['語素'],
謔,['語素'],
鱷,['語素'],
撈,['動詞'],
撈味,['名詞'],
嫖妓,['動詞'],
馬伕,['名詞'],
嫖客,['名詞'],
鳳姐,['名詞'],
馬伕,['名詞'],
連中三元,['語句'],
中國大陸,['名詞'],
八哥,['名詞'],
內,['詞綴'],
需,['語素'],
小輪,['名詞'],
真摯,['形容詞'],眞摯
優秀,['形容詞'],
集團,['名詞'],
下 / 吓,['詞綴'],
下,['名詞'],
苦惱,['形容詞'],
依舊,['副詞'],
消滅,['動詞'],
收銀員,['名詞'],
大熊貓,['名詞'],
難度,['名詞'],
牧民,['名詞'],
前輩,['名詞'],
劇情,['名詞'],
啦掕 / 啦㨢,['名詞'],
蜿蜒,['形容詞'],
執手尾,['動詞'],
財務公司,['名詞'],
影印,['動詞'],
影印機,['名詞'],
單曲,['名詞'],
訊號 / 信號,['名詞'],
過來,['動詞'],
降,['語素'],
報告,['動詞'],報吿
巨大,['形容詞'],
內閣,['名詞'],
咪錶 / 咪表,['名詞'],
指紋,['名詞'],
亞伯達,['名詞'],
充公,['動詞'],
疑難,['名詞'],
掘頭路 / 倔頭路,['名詞'],
十卜,['動詞'],
輪,['動詞'],
插秧,['動詞'],
可觀,['形容詞'],
瞬間,['名詞'],
挺,['動詞'],
噴,['動詞'],
為了,['介詞'],爲了
循環,['動詞'],
巴,['量詞'],
巴,['名詞'],
巴,['語素'],
絲,['名詞'],
絲,['名詞'],
絲,['量詞'],
絲,['語素'],
芭蕉,['名詞'],
合共,['動詞'],
開設,['動詞'],
納入,['動詞'],
防,['語素'],
防,['動詞'],
星雲,['名詞'],
首飾,['名詞'],
撤職,['動詞'],
害羞,['形容詞'],
怕醜草,['名詞'],
多餘,['形容詞'],
潮汐能,['名詞'],
烏鴉,['名詞'],
不求人,['名詞'],
界外球,['名詞'],
出門,['動詞'],
坐波監,['動詞'],
檯曆 / 枱曆,['名詞'],
火水,['名詞'],
煤油,['名詞'],
狂草,['名詞'],
聯袂,['動詞'],
渺無人煙 / 杳無人煙,['形容詞'],
國宴,['名詞'],
電視框,['名詞'],
蟲災,['名詞'],
園境師,['名詞'],
園境,['名詞'],
燕尾服,['名詞'],
旺舖,['名詞'],
帕斯卡,['量詞'],
五花茶,['名詞'],
冇乜兩句,['語句'],
濾芯,['名詞'],
糧單,['名詞'],
午市,['名詞'],
晏晝飯,['名詞'],
煙灰甖 / 煙灰罌,['名詞'],
煙灰盅,['名詞'],
煙灰缸,['名詞'],
煙灰,['名詞'],
小點,['名詞'],
中點,['名詞'],
懸殊,['形容詞'],
開年飯,['名詞'],
年夜飯,['名詞'],
團年,['動詞'],
團年飯,['名詞'],
後勁,['名詞'],
不繼,['形容詞'],
味覺,['名詞'],
算,['動詞'],
繼,['介詞'],
繼,['語素'],
算,['量詞'],
可否,['動詞'],
唔識,['動詞'],
反手,['動詞'],
反手,['名詞'],
正手,['名詞'],
演嘢,['動詞'],
複灼 / 覆卓,['動詞'],
化學公仔,['名詞'],
暫定,['動詞'],
人牆,['名詞'],
今宵,['名詞'],
分類廣告,['名詞'],分類廣吿
方,['詞綴'],
朦朧,['形容詞'],
自由,['名詞'],
持久,['形容詞'],
大雜燴,['名詞'],
世,['名詞'],
烏鴉口,['名詞'],
同時,['連詞'],
求,['動詞'],
登高,['動詞'],
害,['動詞'],
樁,['量詞'],
活,['動詞'],
老外,['名詞'],
繪畫,['動詞'],
掟,['動詞'],
揭尾故,['名詞'],
僅,['副詞'],
一筆畫,['名詞'],
守財奴,['名詞'],
FYP,['名詞'],
較,['動詞'],
較,['副詞'],
方,['形容詞'],
方,['副詞'],
方,['名詞'],
底下,['詞綴'],
底下,['名詞'],
不得已,['語句'],
迫不得已,['形容詞'],
下,['詞綴'],
惡劣,['形容詞'],
煮到埋嚟就食,['語句'],
穿梭,['動詞'],
叉隻腳埋嚟,['動詞'],
埋去,['動詞'],
埋嚟,['動詞'],
手提電話,['名詞'],
手機,['名詞'],
社保,['名詞'],
心心眼,['名詞'],
最大公因數,['名詞'],
紅簿仔 / 簿仔,['名詞'],
墨魚,['名詞'],
老佛爺,['名詞'],
知識份子 / 知識分子,['名詞'],
分母,['名詞'],
講開又講 / 講起又講,['語句'],
人間蒸發,['動詞'],
朝政,['動詞'],
長襪,['名詞'],
龍袍,['名詞'],
褲襠 / 褲浪,['名詞'],
死亡證,['名詞'],
黃梅調,['名詞'],
新義安,['名詞'],
圖博,['名詞'],
姣好,['形容詞'],
酒氣,['名詞'],
糖衣,['名詞'],
枉讀聖賢書,['語句'],
佛寺,['名詞'],
囤地,['動詞'],
財源,['名詞'],
小不忍則亂大謀,['語句'],
冬至,['名詞'],
遇人不淑,['動詞'],
賭J,['動詞'],
節衣縮食,['動詞'],
車速,['名詞'],
養兒一百歲，長憂九十九,['語句'],
養兒防老,['語句'],
入坑,['動詞'],
封鎖,['動詞'],
豐儉由人,['語句'],
在所不惜,['語句'],
cheap精,['名詞'],
cheap,['形容詞'],
頒授,['動詞'],
卡邦尼意粉 / 卡邦尼,['名詞'],
用具,['名詞'],
做牛做馬,['動詞'],
理事長,['名詞'],
使橫手,['動詞'],
波罅,['名詞'],
主人翁,['名詞'],
女色,['名詞'],
戲服,['名詞'],
飛黃騰達,['動詞'],
刑場,['名詞'],
錯誤,['名詞'],
沙律,['名詞'],
凱撒沙律,['名詞'],
蒸發,['動詞'],
壽命,['名詞'],
嗜好,['名詞'],
慳電膽,['名詞'],
過關,['動詞'],
激光,['名詞'],
患者,['名詞'],
梗係,['副詞'],
怨言,['名詞'],
公尺,['量詞'],
餵飼,['動詞'],
七日鮮,['名詞'],
鐳射 / 雷射,['名詞'],
太空爐,['名詞'],
考,['動詞'],
公分,['量詞'],
垃圾蟲,['名詞'],
關懷,['動詞'],
搣,['動詞'],
眉,['名詞'],
鈕,['名詞'],
跟進,['動詞'],
老奉 / 老馮,['形容詞'],
實物,['名詞'],
兒,['詞綴'],
效能,['名詞'],
河道,['名詞'],
吐,['動詞'],
無限,['形容詞'],
守信,['動詞'],
年代,['名詞'],
翻牆,['動詞'],
等級,['名詞'],
河畔,['名詞'],
敬愛,['動詞'],
外科,['名詞'],
過去,['名詞'],
書信,['名詞'],
翼,['名詞'],
置身,['動詞'],
碧綠,['形容詞'],
怒火,['名詞'],
周末 / 週末,['名詞'],
公式,['名詞'],
格陵蘭,['名詞'],
速度,['名詞'],
描寫,['動詞'],
躺,['動詞'],
掉以輕心,['動詞'],
遺留,['動詞'],
跟,['動詞'],
推銷,['動詞'],
樓盤,['名詞'],
衰退,['動詞'],
通郵,['動詞'],
租,['名詞'],
戲曲,['名詞'],
高下,['名詞'],
知恩感戴,['動詞'],
撤,['語素'],
玫瑰,['名詞'],
氼 / 眛,['動詞'],
信件,['名詞'],
展銷,['名詞'],
必需,['動詞'],
極晝,['名詞'],
極夜,['名詞'],
南極圈,['名詞'],
北極圈,['名詞'],
臭蟲,['名詞'],
牀蝨,['名詞'],床蝨
傾閒偈 / 傾閒計,['動詞'],
出面,['形容詞'],
挨身挨勢,['動詞'],
散貨,['動詞'],
要面,['形容詞'],
科索沃,['名詞'],
大嗌,['動詞'],
農場,['名詞'],
領隊,['名詞'],
蒙,['名詞'],
細小,['形容詞'],
簡便,['形容詞'],
領事館,['名詞'],
工人房,['名詞'],
致富,['動詞'],
香,['動詞'],
臨尾香,['語句'],
香,['名詞'],
香,['形容詞'],
香,['名詞'],
救濟,['動詞'],
救濟金,['名詞'],
提問,['動詞'],
發癲,['動詞'],
有汽,['區別詞'],
葡撻,['名詞'],
乾淨,['形容詞'],
氧,['名詞'],
臭氧,['名詞'],
發放,['動詞'],
勤儉,['形容詞'],
優劣,['名詞'],
聲明,['名詞'],
受,['形容詞'],
對數,['名詞'],
聰明伶俐,['形容詞'],
手腳乾淨,['語句'],
多媒體,['名詞'],
氖,['名詞'],
火雞,['名詞'],火鷄
孔明燈,['名詞'],
天燈,['名詞'],
堵,['動詞'],
攻,['形容詞'],
real,['形容詞'],
藐視法庭,['動詞'],
激增,['動詞'],
指示,['名詞'],
人口,['名詞'],
成年,['動詞'],
起用,['動詞'],
立方,['名詞'],
預科,['名詞'],
水晶,['名詞'],
踏實,['形容詞'],
嫌,['語素'],
嫌,['動詞'],
互助,['動詞'],
老人,['名詞'],
自強,['形容詞'],
探測,['動詞'],
槍斃,['動詞'],
近郊,['名詞'],
麪條,['名詞'],麵條
美滿,['形容詞'],
菊花,['名詞'],
步伐,['名詞'],
機智,['形容詞'],
任命,['動詞'],
書桌,['名詞'],
教訓,['名詞'],敎訓
為甚麼 / 為什麼,['代詞'],"爲什麼,爲甚麼"
度數,['名詞'],
回復,['動詞'],
抰 / 揚,['動詞'],
揚,['形容詞'],
揚,['動詞'],
廢物,['名詞'],
邊防,['名詞'],
聖誕大餐,['名詞'],
政治婚姻,['名詞'],
C疊,['名詞'],
事實勝於雄辯,['語句'],
毛片,['名詞'],
氯氣,['名詞'],
氮,['名詞'],
硼,['名詞'],
鈹,['名詞'],
鋰,['名詞'],
鋰電池,['名詞'],
氦氣,['名詞'],
氫氣,['名詞'],
識,['動詞'],
識,['語素'],
聖誕樹,['名詞'],
勤政,['動詞'],
政評,['名詞'],
織女,['名詞'],
牛郎,['名詞'],
原稿紙,['名詞'],
封面,['名詞'],
十劃都未有一撇 / 十畫都未有一撇,['語句'],
膽粗粗,['副詞'],
真面目,['名詞'],眞面目
歡呼,['動詞'],
前無古人，後無來者,['語句'],
少壯不努力，老大徒傷悲,['語句'],
路遙知馬力，日久見人心,['語句'],
家家有本難唸的經 / 家家有本難念的經,['語句'],
份,['名詞'],
青山醫院,['名詞'],
分別,['副詞'],
油渣,['名詞'],
撐沙雞 / 撑沙雞,['動詞'],"撐沙鷄,撑沙鷄"
應對,['動詞'],
楓葉,['名詞'],
跟車太貼,['語句'],
開天殺價落地還錢 / 開天索價落地還錢,['語句'],
票源,['名詞'],
雨褸,['名詞'],
豆皮 / 腐皮,['名詞'],
倒掛金鈎,['語句'],倒掛金鉤
醫院波,['名詞'],
揮春,['名詞'],
百日宴,['名詞'],
電視,['名詞'],
個,['量詞'],
珠穆朗瑪峰,['名詞'],
高峰會,['名詞'],
商廈,['名詞'],
大頭佛,['名詞'],
葡萄牙,['名詞'],
葡國,['名詞'],
轉世,['動詞'],
標籤 / 標簽,['動詞'],
標籤 / 標簽,['名詞'],
舵手,['名詞'],
外表,['名詞'],
王,['語素'],
終身,['名詞'],
太平盛世,['名詞'],
盛世,['名詞'],
是非,['名詞'],
浸親,['動詞'],
遇溺,['動詞'],
企圖,['動詞'],
葡,['語素'],
閪客,['名詞'],
法,['名詞'],
燈神,['名詞'],
社交媒體,['名詞'],
殮房,['名詞'],
政協,['名詞'],
中,['方位詞'],
中,['語素'],
中,['詞綴'],
因果,['名詞'],
戰亂,['名詞'],
動聽,['形容詞'],
推算,['動詞'],
反應,['名詞'],
資助,['動詞'],
王,['名詞'],
冒險,['動詞'],
大半,['名詞'],
出身,['動詞'],
雞粉,['名詞'],鷄粉
佔領,['動詞'],
異性,['名詞'],
界線,['名詞'],
一刻,['代詞'],
法,['名詞'],
法,['語素'],
可見,['副詞'],
中斷,['動詞'],
無懈可擊,['語句'],
欽佩,['動詞'],
瓜,['動詞'],
膼 / 瓜,"['名詞', '語素']",
強烈,['形容詞'],
強烈,['副詞'],
豎,['動詞'],
撞擊,['動詞'],
醒,['語素'],
醒,['動詞'],
醒 / 省,['動詞'],
渻 / 省,['動詞'],
省,['動詞'],
省,['語素'],
省,['名詞'],
爭議,['名詞'],
淤泥,['名詞'],
保釋,['動詞'],
保密,['動詞'],
風球,['名詞'],
放大,['動詞'],
桑拿,['名詞'],
微,['詞綴'],
微,['形容詞'],
將,['語素'],
儲值,['動詞'],
名勝,['名詞'],
喘,['動詞'],
雞精,['名詞'],鷄精
游弋,['動詞'],
馬迷,['名詞'],
怨,['動詞'],
團聚,['動詞'],
緊湊,['形容詞'],
取錄,['動詞'],
外地,['名詞'],
恩怨,['名詞'],
尊敬,['動詞'],
公約,['名詞'],
報案,['動詞'],
婚前,['區別詞'],
將,['語素'],
將,['介詞'],
將,['副詞'],
清潔劑,['名詞'],
劑,['名詞'],
梳,['量詞'],
模仿,['動詞'],
黑化,['動詞'],
造,['量詞'],
伙,['量詞'],
躉 / 墩,['量詞'],
鋼鐵,['名詞'],
遜,['語素'],
隱蔽青年,['名詞'],
公眾假期,['名詞'],公衆假期
寒假,['名詞'],
玻璃杯,['名詞'],
祭司,['名詞'],
期,['量詞'],
拯溺,['動詞'],
期,['名詞'],
簡簡糊 / 坎坎糊,['名詞'],
平糊,['名詞'],
皇家佬,['名詞'],
宿,['語素'],
modem,['名詞'],
皮帶,['名詞'],
餿 / 縮,['形容詞'],
in,['形容詞'],
in,['動詞'],
in,['動詞'],
零售,['名詞'],
代替,['動詞'],
夜以繼日,['語句'],
昔日,['名詞'],
企圖,['名詞'],
裸露,['動詞'],
十世,['名詞'],
跟官咁耐唔知官姓乜,['語句'],
氏族,['名詞'],
大姓,['名詞'],
立刻,['副詞'],
刻,['名詞'],
一時三刻,['名詞'],
刻毒,['形容詞'],
黑過墨斗,['語句'],
越描越黑,['動詞'],
綑黑邊,['動詞'],
黑人,['名詞'],
黑膠碟,['名詞'],
入黑,['動詞'],
黑提,['名詞'],
黑吃黑,['名詞'],
黑勢力,['名詞'],
黑印,['名詞'],
黑白天鵝,['語句'],
黑鬼,['名詞'],
黑美人,['名詞'],
永恆,['形容詞'],
黑腸,['名詞'],
黑死病,['名詞'],
黑鮑,['名詞'],
黑泥白石光水氹,['語句'],
昏黑,['形容詞'],
黑車 / 黑箱車,['名詞'],
洗黑錢,['動詞'],
黑豆,['名詞'],
黑面神,['名詞'],
黑絲,['名詞'],
齊黑,['名詞'],
黑氣,['名詞'],
塞爾維亞和黑山,['名詞'],
天黑,['動詞'],
黑超,['名詞'],
黑洞,['名詞'],
黑,['語素'],
黑客,['名詞'],
波斯尼亞和黑塞哥維那,['名詞'],
黑山,['名詞'],
男女老少 / 男女老幼,['名詞'],
心大心細,['形容詞'],
警告信,['名詞'],警吿信
監測,['動詞'],
測知,['動詞'],
測計師,['名詞'],
測板,['名詞'],
猜測,['動詞'],
突擊測驗,['名詞'],
測字,['動詞'],
測量,['動詞'],
小測,['名詞'],
臆測,['動詞'],
測謊機,['名詞'],
居心叵測,['形容詞'],
觀測,['動詞'],
揣測,['動詞'],
栽培,['動詞'],
綠洲,['名詞'],
順,['形容詞'],
説不定,['連詞'],說不定
當舖,['名詞'],
終端機,['名詞'],
合法化,['動詞'],
夫姓,['名詞'],
經常性,['副詞'],
經常性,['形容詞'],
有機物,['名詞'],
直資,['名詞'],
吧,['助詞'],
大押,['名詞'],
舖,['詞綴'],
店,['語素'],
牛油手,['名詞'],
名宿,['名詞'],
舖,['名詞'],
硬度,['名詞'],
二次元,['名詞'],
許可,['動詞'],
酷暑,['名詞'],
長埋,['動詞'],
活性,['區別詞'],
報答,['動詞'],
丁權,['名詞'],
丁屋,['名詞'],
頁,['量詞'],
間,['量詞'],
扽,['形容詞'],
鐵館,['名詞'],
係,['語句'],
係,['動詞'],
舞火龍,['動詞'],
速龍,['名詞'],
翼龍,['名詞'],
低空,['名詞'],
高空,['名詞'],
堆填區,['名詞'],堆塡區
有feel,['動詞'],
生日歌,['名詞'],
生日咭 / 生日卡,['名詞'],
入口,['名詞'],
豬咁蠢,['形容詞'],
若干,['數詞'],
旗幟,['名詞'],
堆填,['動詞'],堆塡
對角,['名詞'],
獎勵,['動詞'],奬勵
安定,['形容詞'],
放置,['動詞'],
向錢看,['動詞'],
門券,['名詞'],
阿爾卑斯山脈,['名詞'],
阿爾卑斯山,['名詞'],
常識,['名詞'],
中英數常,['名詞'],
中英數,['名詞'],
中山裝,['名詞'],
畢拿山,['名詞'],
病逝,['動詞'],
筆架山 / 畢架山,['名詞'],
鄉紳,['名詞'],
平安包,['名詞'],
有眼不識泰山,['語句'],
賣關子,['動詞'],
有料到,['形容詞'],
人要面樹要皮,['語句'],
單人匹馬,['形容詞'],
大蛇屙尿 / 大蛇痾尿,['語句'],
委以重任,['語句'],
首要,['形容詞'],
大粒嘢,['名詞'],
路人,['名詞'],
大時大節,['名詞'],
次要,['形容詞'],
大蟹乸,['名詞'],
重要性,['名詞'],
入口,['動詞'],
要聞,['名詞'],
大粒,['形容詞'],
要人,['名詞'],
殿堂級,['區別詞'],
事半功倍,['語句'],
哀悼,['動詞'],
安理會,['名詞'],
交錯,['動詞'],
縱橫交錯,['形容詞'],
係呀 / 係啊,['語句'],
縱然,['連詞'],
時任,['區別詞'],
渠蓋,['名詞'],
世界波,['名詞'],
坑渠蓋,['名詞'],
估歌仔,['名詞'],
高齡,['名詞'],
在任,['動詞'],
首富,['名詞'],
藥廠,['名詞'],葯廠
犬隻,['名詞'],
貓隻,['名詞'],
狗隻,['名詞'],
踢腳板,['名詞'],
片皮鴨,['名詞'],
北京填鴨,['名詞'],北京塡鴨
北京狗,['名詞'],
refer,['動詞'],
燊,['語素'],
save,['動詞'],
屌票,['動詞'],
貓兒,['名詞'],
架,['量詞'],
黃朝百晏 / 黃朝白晏,['名詞'],
魚缸,['名詞'],
口齒,['名詞'],
射落海,['動詞'],
益,['動詞'],
鹽田,['名詞'],
天真,['形容詞'],天眞
停駛,['動詞'],
鬥 / 鬭,['動詞'],
VR,['名詞'],
揗,['動詞'],
季節,['名詞'],
新冠肺炎 / 新型肺炎,['名詞'],
蜥蜴,['名詞'],
柒出國際,['語句'],
關節,['名詞'],
獨家,['區別詞'],
三幅被,['名詞'],
三篤屁 / 三督屁,['名詞'],
武漢肺炎,['名詞'],
斜坡,['名詞'],
攞苦嚟辛,['語句'],
交惡,['動詞'],
塞翁失馬,['語句'],
塞翁失馬，焉知非福,['語句'],
唔瞅唔睬,['動詞'],
隨時,['副詞'],
貼 / tip,['動詞'],
貼,['動詞'],
心目中,['名詞'],
為,['語素'],爲
為所欲為,['動詞'],爲所欲爲
胡作非為,['動詞'],胡作非爲
萌塞 / 盟塞,['形容詞'],
飲得杯落,['語句'],
變色龍,['名詞'],
所在地,['名詞'],
語音學,['名詞'],
語音,['名詞'],
音位,['名詞'],
關節炎,['名詞'],
痛風,['名詞'],
福岡,['名詞'],
九州,['名詞'],
泵機,['名詞'],
小姐,['名詞'],
公所,['名詞'],
小姐,['名詞'],
諾貝爾,['名詞'],
整數,['名詞'],
許,['詞綴'],
零,['詞綴'],
如,['動詞'],
水大,['名詞'],
沙甸魚,['名詞'],
夜貓,['名詞'],
夜鬼,['名詞'],
潑水節,['名詞'],
所,['語素'],
所,['代詞'],
所,['詞綴'],
所,['量詞'],
療養院,['名詞'],
療養,['動詞'],
餘,['語素'],
許,['語素'],
捉蟲入屎忽 / 捉蟲入屎窟,['語句'],
三牲,['名詞'],
放長線釣大魚,['語句'],
執二攤,['動詞'],
許勝不許敗,['語句'],
許,['語素'],
開罐頭,['語句'],
開罐頭,['語句'],
淆底 / 肴底,['動詞'],
療,['語素'],
礦工,['名詞'],
遊刑,['名詞'],
涼茶,['名詞'],
白牌煙,['名詞'],
華裔,['區別詞'],
輻射冷卻,['名詞'],
玉不琢不成器,['語句'],
會展,['名詞'],
炮 / 砲,['名詞'],
炮 / 砲,['名詞'],
低波,['名詞'],
磁力,['名詞'],
荒山,['名詞'],
可樂,['名詞'],
雜扒,['名詞'],
奄列飯,['名詞'],
名器,['名詞'],
檸樂,['名詞'],
車,['語素'],
戰車,['名詞'],
回顧,['名詞'],
十年磨一劍,['語句'],
私營,['區別詞'],
話時話,['語句'],
格劍,['動詞'],
格劍,['動詞'],
勞力士,['名詞'],
勞斯萊斯,['名詞'],
戰神,['名詞'],
藐視,['動詞'],
執達吏,['名詞'],
番號,['名詞'],
誅,['語素'],
打燈,['動詞'],
食水,['名詞'],
教科書,['名詞'],敎科書
攻擊性,['名詞'],
甲板,['名詞'],
大電,['名詞'],
復刻,['動詞'],
沸點,['名詞'],
車葉,['名詞'],
關羽,['名詞'],
愛迪生,['名詞'],
百合,['名詞'],
後遺症,['名詞'],
蒸汽 / 蒸氣,['名詞'],
佛得角 / 維德角,['名詞'],
合一,['動詞'],
恐怖主義,['名詞'],
號角,['名詞'],
非裔,['區別詞'],
少數族裔,['名詞'],
南亞裔,['區別詞'],
飲水機,['名詞'],
由細到大,['副詞'],
懸浮粒子,['名詞'],
波函數,['名詞'],
萊姆病,['名詞'],
胎痣,['名詞'],
英畝,['量詞'],
苟且偷生,['語句'],
鎮壓,['動詞'],鎭壓
雙引號,['名詞'],
單引號,['名詞'],
因咩事,['代詞'],
馬檻,['名詞'],
就,['動詞'],
定期存款,['名詞'],
船塢,['名詞'],
中部,['名詞'],
定期,['副詞'],
理工大學,['名詞'],
容乜易,['副詞'],
育兒,['動詞'],
活期存款,['名詞'],
活期,['名詞'],
定期,['名詞'],
仆崩鼻,['動詞'],
忟憎 / 𤷪𤺧,['形容詞'],
黃埔,['名詞'],
五行,['名詞'],
金木水火土,['名詞'],
倘若,['連詞'],
可望而不可即 / 可望不可即,['語句'],
南,['名詞'],
歷代,['名詞'],
北半球,['名詞'],
托兒 / 託兒,['區別詞'],
清寒,['形容詞'],
竄改,['動詞'],
丁咁大,['語句'],
住,['詞綴'],
呀,['助詞'],
村巴 / 邨巴,['名詞'],
撞正,['動詞'],
揸正嚟做,['動詞'],
生命力,['名詞'],
做得住,['動詞'],
做唔住,['動詞'],
隔塵網,['名詞'],
紙紮公仔,['名詞'],
手寫板,['名詞'],
告示板,['名詞'],吿示板
尋人啓事,['名詞'],尋人啟事
三蛇,['名詞'],
三蛇羹,['名詞'],
墨家,['名詞'],
九流十家,['名詞'],
儒家,['名詞'],
瑜伽墊,['名詞'],
瑜伽蓆,['名詞'],
瑜伽波,['名詞'],
中期,['名詞'],
中期息,['名詞'],
家傳,['區別詞'],
奶水,['名詞'],
邊間教會,['語句'],邊間敎會
世代相傳,['語句'],
白板車,['名詞'],
長江後浪推前浪,['語句'],
前程,['名詞'],
傳宗接代,['動詞'],
DNA,['名詞'],
開枝散葉,['動詞'],
傳承 / 承傳,['名詞'],
傳承 / 承傳,['動詞'],
香消玉殞 / 玉殞香消,['動詞'],
天花,['名詞'],
佳人有約,['語句'],
演説,['名詞'],演說
貧困,['形容詞'],
發展,['名詞'],
鰽白 / 曹白,['名詞'],
陰謀,['名詞'],
詭計,['名詞'],
墨子,['名詞'],
老子,['名詞'],
禹,['名詞'],
錯綜複雜,['形容詞'],
課金,['動詞'],
百夫長,['名詞'],
服務員,['名詞'],
三清,['名詞'],
太上老君,['名詞'],
二郎神,['名詞'],
木魚,['名詞'],
廢中,['名詞'],
廢青,['名詞'],
木魚,['名詞'],
投注站,['名詞'],
金魚,['名詞'],
女女 / 囡囡,['名詞'],
飛水 / 汆水,['動詞'],
病例,['名詞'],
恐同,['形容詞'],
gen,['動詞'],
大紅大紫,['形容詞'],
頭炷香,['名詞'],
倘,['連詞'],
僱用,['動詞'],
慨嘆 / 慨歎,['動詞'],
篩選,['動詞'],
區域,['名詞'],
逝世,['動詞'],
僱員,['名詞'],
僱主,['名詞'],
概況,['名詞'],槪況
經濟學,['名詞'],
橋樑,['名詞'],
橋,['名詞'],
煥然一新,['語句'],
禦寒,['動詞'],
紀念碑,['名詞'],
碑,['名詞'],
匯報 / 彙報,['動詞'],滙報
匯報 / 彙報,['名詞'],滙報
洋溢,['動詞'],
凸 / 突,['形容詞'],
凸,['形容詞'],
洶湧,['形容詞'],
撫恤,['動詞'],
下下,['副詞'],
騷動,['名詞'],
墨西哥包,['名詞'],
碘酒,['名詞'],
謝師金,['名詞'],
潮州音樂,['語句'],
電池,['名詞'],
用完即棄,['形容詞'],
嚱,['助詞'],
油雞,['名詞'],油鷄
即用即棄,['區別詞'],
短褲,['名詞'],
家慈,['名詞'],
家母,['名詞'],
家,['量詞'],
臨牀,['區別詞'],臨床
豉油雞,['名詞'],豉油鷄
蹺妙,['名詞'],
燒味,['名詞'],
燈柱,['名詞'],
沉香當爛柴 / 上好沉香當爛柴,['語句'],
沉香,['名詞'],
坦誠,['形容詞'],
外人,['名詞'],
嘅啫,['感嘆詞'],
扶手電梯,['名詞'],
扶手,['名詞'],
輪椅,['名詞'],
家,['詞綴'],
餅家,['名詞'],
家,['量詞'],
觀眾席,['名詞'],觀衆席
下 / 吓,['詞綴'],
心理學,['名詞'],
侍奉 / 事奉,['動詞'],
孤兒,['名詞'],
以馬內利,['語句'],
五台山,['名詞'],
無線電視,['名詞'],
無綫電視,['名詞'],
九龍塘,['名詞'],
眨眼 / 䁪眼,['動詞'],
冷處理,['動詞'],
養病,['動詞'],
狗仔粉,['名詞'],
孖煙囪 / 孖煙通,['名詞'],
客服,['名詞'],
改制,['動詞'],
怪不得,['連詞'],
唔怪得 / 唔怪之,['連詞'],
怪唔得 / 怪唔之,['連詞'],
駝背佬,['名詞'],
卜魚,['名詞'],
有大食大,['語句'],
商,['語素'],
糯米飯,['名詞'],
重用,['動詞'],
武館,['名詞'],
兩性,['名詞'],
蘿蔔頭,['名詞'],
意,['語素'],
自相殘殺,['動詞'],
最佳,['區別詞'],
最好,['形容詞'],
晚安,['語句'],
午安,['語句'],
乸,['形容詞'],
威,['形容詞'],
知頭唔知尾,['形容詞'],
表格,['名詞'],
多多少少,['副詞'],
某程度 / 某程度上,['副詞'],
十冤九仇,['名詞'],
辣椒,['名詞'],
辣椒仔,['名詞'],
廟會,['名詞'],
廟,['語素'],
廟,['名詞'],
腳瓜瓤,['名詞'],
腳瓜,['名詞'],
紙巾,['名詞'],
多瑙河,['名詞'],
大體而言,['語句'],
消費,['動詞'],
佔,['動詞'],
心胸狹窄,['形容詞'],
電子書,['名詞'],
布達佩斯,['名詞'],
情緒病,['名詞'],情緖病
多達,['動詞'],
汀,['語素'],
足跡,['名詞'],
亢奮,['形容詞'],
躁鬱症,['名詞'],
義和團,['名詞'],
鄂圖曼帝國,['名詞'],
小亞細亞,['名詞'],
拜占庭帝國,['名詞'],
君士坦丁堡,['名詞'],
伊斯坦堡,['名詞'],
拿破崙,['名詞'],
普魯士,['名詞'],
匈牙利,['名詞'],
車呔,['名詞'],
呔,['名詞'],
呔軨 / 呔鈴,['名詞'],
沙膠,['名詞'],
MK,['形容詞'],
濕巾,['名詞'],溼巾
濕紙巾,['名詞'],溼紙巾
了結,['動詞'],
聽⋯支笛,['動詞'],
籃底,['名詞'],
持份者 / 持分者,['名詞'],
一體,['名詞'],
了,['動詞'],
了,['助詞'],
